vacancy_name,company_name,latitude,longitude,district,vacancy_url
SMM-менеджер,Bravis Alliance,41.320091,69.288091,Yunusabad,https://hh.ru/vacancy/128780498
"Региональный менеджер отдела продаж (Юго-Запад, направление FMCG)",SBM Central group,NULL,NULL,Ташкент,https://hh.ru/vacancy/127553462
Руководитель отдела продаж (РОП) в Учебный Центр,Digital Camp,41.331379,69.249589,Almazar,https://hh.ru/vacancy/128306644
Начальник управления по информационной и кибербезопасности,YANGI BANK,41.33446,69.284165,Yunusabad,https://hh.ru/vacancy/128824037
Миксолог,BELDERSOY RESORT,41.57161,69.93935,Ташкент,https://hh.ru/vacancy/126668584
Администратор компьютерного клуба,XUSNITDINOV NURISLOM FAROXITDIN O‘G‘LI,41.2121587,69.2048063,Yangi hayot,https://hh.ru/vacancy/128659413
Специалист по управлению проектами интеграции AI,Ахангаранцемент,41.318879,69.245969,Shaykhantahur,https://hh.ru/vacancy/128424804
Маркетолог (международный фаст-фуд),ONEFOOD,41.303788,69.321508,Yashnabad,https://hh.ru/vacancy/128055264
Консультант - аналитик 1 С: Бухгалтерия,SOFTTEAM PRO,41.34489889442665,69.32919656574119,Mirzo Ulugbek,https://hh.ru/vacancy/128426274
Системный администратор,International Monitoring Group,41.33211,69.32439,Mirzo Ulugbek,https://hh.ru/vacancy/128160441
СММ специалист,СOMPASS MANAGEMENT,NULL,NULL,Ташкент,https://hh.ru/vacancy/128756803
Ведущий инженер группы информационного обеспечения,COSCOM ТМ Ucell,41.364664,69.287714,Yunusabad,https://hh.ru/vacancy/128060531
Менеджер по продажам в Учебный Центр,King's Academy,41.319604455375206,69.28088117225583,Yunusabad,https://hh.ru/vacancy/128152749
Инженер дорог и мостов,ANNEXURE,41.32622,69.32692,Mirzo Ulugbek,https://hh.ru/vacancy/127954130
Junior ASO Manager,ZiMAD,26.019559,-80.167264,Ташкент,https://hh.ru/vacancy/127982288
Marketing Communications Manager (Uzbekistan),Aviasales.ru,NULL,NULL,Ташкент,https://hh.ru/vacancy/128145595
Юрист,СП ООО Nazarov Rakhimbayev Group,NULL,NULL,Ташкент,https://hh.ru/vacancy/126408458
Project Manager for Construction site,ECM DIGITALTECH,NULL,NULL,Ташкент,https://hh.ru/vacancy/128780106
Data Scientist (Risk-Based Pricing),Citi Fuel (ООО Staff Atlantic),NULL,NULL,Ташкент,https://hh.ru/vacancy/125260098
Повар в Отель Mercure!,СП ООО THE GLOBUS HOTEL,41.280949,69.278686,Mirabad,https://hh.ru/vacancy/128507412
Менеджер/туроператор (на прием) со знанием французского и русского языков,Central Asia Travel,41.2548,69.153604,Ташкент,https://hh.ru/vacancy/108200536
Заместитель коммерческого директора,IPLUS,41.297596,69.272999,Mirabad,https://hh.ru/vacancy/128458335
Marketing Manager,BERDIYEVA GULSHAN VAXOB QIZI,41.311144,69.279728,Yunusabad,https://hh.ru/vacancy/127883115
Руководитель отдела маркетинга и рекламы,Bek Corp,40.63317,68.72478,Ташкент,https://hh.ru/vacancy/126898375
Главный бухгалтер,OLAN HIGH TECH PROJECT,41.351496566499186,69.26128581000712,Almazar,https://hh.ru/vacancy/128584904
BTL-менеджер,THE RDB-GROUP,41.359656,69.332279,Yunusabad,https://hh.ru/vacancy/128779539
Специалист по маркетингу,TRIANON ENERGY,41.32022,69.28174,Yunusabad,https://hh.ru/vacancy/128627327
Delivery manager,АО ANOR BANK,41.306674,69.284839,Yashnabad,https://hh.ru/vacancy/128296034
Data Science Lead,TBC,NULL,NULL,Ташкент,https://hh.ru/vacancy/128106741
Менеджер по проектам,MAXTERA EXCLUSIVE,41.32605,69.274715,Yunusabad,https://hh.ru/vacancy/128461431
Генеральный менеджер | Руководитель продаж и развития бренда,ИП ООО DIVI GROUP,41.316244,69.252625,Shaykhantahur,https://hh.ru/vacancy/128672104
Преподаватель по международному бухгалтерскому учёту (МСФО),Contab,41.309505,69.287184,Mirzo Ulugbek,https://hh.ru/vacancy/128179097
Трейд-маркетолог,PAYNET,41.279986,69.25179,Yakkasaray,https://hh.ru/vacancy/126078336
Руководитель отдела продаж (РОП),Hilton Trade,NULL,NULL,Ташкент,https://hh.ru/vacancy/128788812
HR Menejeri — VivaMed Klinikasi / HR-менеджер — клиника VivaMed,VIVAMED CENTER,41.23941,69.21089,Sergeli,https://hh.ru/vacancy/128321510
"Fullstack QA Engineer - офис, Tashkent",CENTER FOR DIGITAL TECHNOLOGY AND INNOVATION,NULL,NULL,Ташкент,https://hh.ru/vacancy/126830197
Системный администратор,ORIENTAL UNIVERSITY,41.366708,69.232368,Almazar,https://hh.ru/vacancy/128671470
Treasury Manager,UNITED ENERGY CA,41.328183,69.283833,Yunusabad,https://hh.ru/vacancy/128367541
Инженер - проектировщик электрических станций и подстанций,SREDAZENERGOSETPROEKT,NULL,NULL,Ташкент,https://hh.ru/vacancy/128246532
Проектный менеджер,KOSMIK MONITORING VA GEOAXBOROT TEXNOLOGIYALARI MARKAZI,NULL,NULL,Ташкент,https://hh.ru/vacancy/128785341
Лизинговый / Менеджер по развитию,ИП ООО LPP CA,41.301342,69.288486,Mirabad,https://hh.ru/vacancy/128652795
"Конструктор ""Базис-Мебельщик""",ETERNAL BUSINESS PROGRESS,41.36553,69.345502,Ташкент,https://hh.ru/vacancy/128787486
Специалист технической поддержки,APEX BANK,NULL,NULL,Ташкент,https://hh.ru/vacancy/127997211
Диспетчер-логист (в Американскую компанию),BINART IT-SALES,41.336146,69.321652,Mirzo Ulugbek,https://hh.ru/vacancy/127846412
Бизнес аналитик 1С,IPROSPECT,41.355081,69.284489,Yunusabad,https://hh.ru/vacancy/128477143
Системный аналитик DWH,AVO.UZ,41.294297,69.282836,Mirabad,https://hh.ru/vacancy/128308332
Customer support,DATA DRIVE,41.330418,69.284713,Yunusabad,https://hh.ru/vacancy/128584718
English Language Teacher (Native Speaker / Expat),PROFI UNIVERSITY,41.292562,69.285692,Mirabad,https://hh.ru/vacancy/128462528
IFRS specialist,BDO AUDIT,41.337283,69.282333,Yunusabad,https://hh.ru/vacancy/128368373
Менеджер по развитию франшизы,«UZUM TECHNOLOGIES»,41.278482,69.271562,Yakkasaray,https://hh.ru/vacancy/128053175
Главный инженер проекта,ПУ MIMAR GROUP FZC,NULL,NULL,Ташкент,https://hh.ru/vacancy/128791068
Стажер на позицию Руководитель отдела продаж,AIVA Group,41.30304489695765,69.2673000085976,Mirabad,https://hh.ru/vacancy/128486366
Product manager Hayot Bank (Мобильное приложение),PROHR,NULL,NULL,Ташкент,https://hh.ru/vacancy/128669894
Traning Manager,Financial Chain Corporation,41.32055623706,69.28357925871221,Yunusabad,https://hh.ru/vacancy/127861351
HR менеджер,ОсОО «Эксперт Групп»,NULL,NULL,Ташкент,https://hh.ru/vacancy/128781455
Маркетолог в агентство недвижимости Megarieltor,MEGARIELTOR,41.314153170110046,69.32537612631718,Yashnabad,https://hh.ru/vacancy/128035819
Менеджер по продажам B2B,BIZNES BOMOND,41.366769,69.286438,Yunusabad,https://hh.ru/vacancy/128086617
B2B Account Manager Huawei,FE LLC Huawei Tech Investment Tashkent,41.295272,69.276125,Mirabad,https://hh.ru/vacancy/128044799
Инженер ПТО на участок электромонтажных работ (Филиал в Народной Республике Бангладеш),Roin World S.L.,55.712472,37.654394,Ташкент,https://hh.ru/vacancy/128478267
Продавец-консультант в шоурум верхней одежды,Олейник Артём Сергеевич,NULL,NULL,Ташкент,https://hh.ru/vacancy/128519807
Начальник производственного отдела,UZTRANSFORMATOR,41.222388,69.312498,Bektemir,https://hh.ru/vacancy/127967033
Pre-Kindergarten Teacher,НОУ Canadian International School of Tashkent,41.29921,69.29244,Yashnabad,https://hh.ru/vacancy/128128146
Проектный менеджер по строительству бройлерного комплекса,ИП ООО YASHIL FERMA,41.321547,69.286609,Yunusabad,https://hh.ru/vacancy/128465066
Маркетолог,Топ Кадр,41.355588,69.35012,Ташкент,https://hh.ru/vacancy/128821669
Заместитель директора в частной школе,YAKUBOVS SCHOOL,41.364664,69.287714,Yunusabad,https://hh.ru/vacancy/128259560
Руководитель отдела продаж,Melagrana Productions,41.193271,69.212857,Yangi hayot,https://hh.ru/vacancy/128239222
Системный аналитик,АИКБ ИПАК ЙУЛИ БАНК,NULL,NULL,Ташкент,https://hh.ru/vacancy/121672428
Начальник отдела контроля качества на пищевом производстве,MARWIN BRANDS,41.250868,69.394227,Yangi Tashkent,https://hh.ru/vacancy/128152652
Главный специалист внутреннего аудита,InFinBank,41.306531,69.275586,Mirabad,https://hh.ru/vacancy/128732514
Стажер в отдел мотивации персонала,Капиталбанк,41.310148,69.27476,Mirabad,https://hh.ru/vacancy/128244576
Product Manager (Washing machines),Хайер Мидл Эйжа,NULL,NULL,Ташкент,https://hh.ru/vacancy/127256360
Инженер-проектировщик ВК,DIZAYN FABRIKASI,NULL,NULL,Ташкент,https://hh.ru/vacancy/128791226
Графический дизайнер,YO‘LDOSHEV JALOLIDDIN XUSNIDDIN O‘G‘LI,41.312864,69.287471,Mirzo Ulugbek,https://hh.ru/vacancy/128021418
Sales Manager,BELDERSOY RESORT,41.30983,69.268741,Mirabad,https://hh.ru/vacancy/128465817
Procurement Specialist,Antal International Tashkent Xususiy Bandlik Agentligi,NULL,NULL,Ташкент,https://hh.ru/vacancy/128758050
Sotuv menejer,I TECH IT GROUP,41.31988981461531,69.2806922258598,Yunusabad,https://hh.ru/vacancy/127904884
Менеджер проектов ИБ (Middle),HamkorBank,NULL,NULL,Ташкент,https://hh.ru/vacancy/128325322
SMM-специалист в EdTech-стартап Osnova,OSNOVA,NULL,NULL,Ташкент,https://hh.ru/vacancy/128718801
Специалист команды мониторинга и управления инцидентами,АИКБ ИПАК ЙУЛИ БАНК,NULL,NULL,Ташкент,https://hh.ru/vacancy/128692815
Юрист,AKELA GROUP MACHINERY,41.229543,69.149391,Ташкент,https://hh.ru/vacancy/128628532
Конструктор,ABLAYEVA ALINA NAILEVNA,NULL,NULL,Ташкент,https://hh.ru/vacancy/128386908
SMM-менеджер,Young Business Club,41.32863,69.340903,Mirzo Ulugbek,https://hh.ru/vacancy/128787311
Мастер строительного участка,СП ООО Nazarov Rakhimbayev Group,NULL,NULL,Ташкент,https://hh.ru/vacancy/124455474
Инженер по охране труда и технике безопасности,Korzinka (Anglesey food),41.300272,69.214294,Chilanzar,https://hh.ru/vacancy/128750406
Оператор call-центра,Kundalik,41.328434,69.279934,Yunusabad,https://hh.ru/vacancy/126649689
Sales Travel Agent - Night Shift,DYNINNO TAS INTERNATIONAL,41.324702071633574,69.29756217766445,Mirzo Ulugbek,https://hh.ru/vacancy/128577665
Аудитор-Консультант по ИБ,OFFBOX,41.311124,69.286016,Mirzo Ulugbek,https://hh.ru/vacancy/128773685
Системный администратор,Bolter,41.295869,69.22882,Chilanzar,https://hh.ru/vacancy/128652427
"Начальник ""Отдела промышленного сотрудничества""",New Uzbekistan University,41.316115,69.295664,Mirzo Ulugbek,https://hh.ru/vacancy/128270428
Data Scientist,UCMG,NULL,NULL,Ташкент,https://hh.ru/vacancy/128559658
Проектный менеджер,Национальный межбанковский процессинговый центр,41.305204,69.335199,Yashnabad,https://hh.ru/vacancy/128689429
BI-аналитик,Simple Networking Solutions,41.321974,69.249913,Shaykhantahur,https://hh.ru/vacancy/128694761
Мобилограф,SPACE MARKETING,41.31684,69.241271,Shaykhantahur,https://hh.ru/vacancy/128711396
PR Manager,BYD CENTRAL ASIA OOO,NULL,NULL,Ташкент,https://hh.ru/vacancy/127345917
Talent Acquisition & Onboarding Supervisor (Contractor),ACWA POWER TECHNICAL AND FINANCIAL SERVICES,41.337283,69.282333,Yunusabad,https://hh.ru/vacancy/128262030
Маркетолог,BEERBASHA,41.297709598271815,69.24182291281511,Chilanzar,https://hh.ru/vacancy/128781527
Chief Accountant (Outsource),HYBRID CONSULT,41.332388,69.33033,Mirzo Ulugbek,https://hh.ru/vacancy/128621274
Коммерческий директор (CCO),International Digital University,NULL,NULL,Ташкент,https://hh.ru/vacancy/128745614
History & Global Politics Teacher (IBDP Curriculum),НОУ Smart School,41.301837,69.281048,Mirabad,https://hh.ru/vacancy/128049907
Менеджер по персоналу,BITO,41.264792,69.200011,Chilanzar,https://hh.ru/vacancy/128540879
Руководитель колл центра,Veolia Energy Tashkent,41.313,69.240579,Shaykhantahur,https://hh.ru/vacancy/128487857
HR-аналитик/рекрутер,AFROSIYOB PARRANDA,41.31259,69.28314,Mirzo Ulugbek,https://hh.ru/vacancy/128663852
Женский фитнес тренер,ЧП TOGETHER UNITED,41.28389,69.267115,Mirabad,https://hh.ru/vacancy/127881616
Solution Архитектор,Национальный межбанковский процессинговый центр,NULL,NULL,Ташкент,https://hh.ru/vacancy/128587731
Middle Data Fabric Engineer,Itransition,NULL,NULL,Ташкент,https://hh.ru/vacancy/128008321
Менеджер по работе с ключевыми клиентами,PROFIT EXPERT,NULL,NULL,Ташкент,https://hh.ru/vacancy/128262130
Security Awareness Manager​,Ipotekabank OTP Group,41.31514,69.284309,Mirzo Ulugbek,https://hh.ru/vacancy/127855495
Менеджер по оптовым продажам,CYBERONE,41.283883,69.298772,Mirabad,https://hh.ru/vacancy/128607233
SMM-менеджер,XAMDAMOVA SHOIRA QAHRAMANOVNA,41.29886,69.27895,Mirabad,https://hh.ru/vacancy/128790240
Контент-ассистент (СММ),DIGITAL MASTERS ACADEMY,41.264731,69.230186,Yakkasaray,https://hh.ru/vacancy/128436496
